REMOTE_PORT,LATENCY,THROUGHPUT,ANOMALY
20,10.20963092,13.16084539,0
53,18.27968029,11.5750908,0
53,17.7394332,19.26212144,0
68,10.44436509,19.87954648,0
23,12.98390696,11.44373442,0
53,12.86110878,19.2739085,0
22,10.63544399,14.71817138,1
20,18.14595566,13.97788353,0
22,19.70877067,17.97074859,0
80,13.09327797,19.23845946,0
68,18.87576998,11.56089148,0
443,12.94878841,10.82233604,0
67,10.38295216,16.78059109,0
80,15.82260107,11.525215,0
68,13.61427026,12.98164011,0
21,18.34256352,14.65548425,0
67,10.62498375,12.20176941,0
53,16.47960144,11.09309772,0
20,16.46893842,11.33776965,0
53,11.20004137,12.30942018,0
80,11.7645055,11.49625747,0
23,18.89199947,17.08121614,0
80,19.05952073,19.27129887,0
21,13.03853901,11.24791176,0
21,17.63102277,10.21811027,0
443,16.23208165,13.74749059,1
22,11.70890746,18.26500105,0
68,13.08077453,17.86842265,0
80,13.86851693,15.18146469,0
23,16.47646352,12.83694561,0
22,14.66472212,15.2988443,0
53,19.91115229,11.21816236,0
23,13.10630399,18.81347024,0
23,15.06421909,17.51700274,0
67,16.16154678,10.95701067,0
443,10.14075308,19.17054532,0
443,10.93414148,15.02943878,0
23,16.58042369,10.48585063,0
80,19.83857141,18.64059498,0
443,18.33493141,13.73901377,0
67,16.7589319,14.13735119,0
443,10.07502299,11.71615037,0
67,18.0666692,19.12218491,0
21,19.05212265,14.08624525,0
22,11.81622571,13.37093685,0
22,13.91865349,10.25148169,0
68,13.36621683,10.90662318,0
80,17.36898615,19.19672999,0
20,17.90384697,17.93647385,1
80,15.81483603,12.09879871,0
80,19.50474789,18.64907032,0
21,16.39148441,13.04120673,0
53,15.43223341,18.86721026,0
21,16.95780252,14.33641809,0
80,19.84602038,16.09720777,0
23,18.73310083,16.34701353,0
68,11.95263943,10.27913136,0
68,11.8910634,19.39374263,0
67,18.27826215,14.43508638,0
68,13.5488033,16.90852261,0
23,15.70445821,15.72308045,0
53,17.94403365,10.8695735,0
68,12.47129164,10.96877,0
22,10.68617002,12.98113446,0
20,17.42300944,14.11584737,0
22,17.26072334,11.02087364,0
67,10.51372011,10.86947186,0
22,16.50569017,13.92148704,0
443,17.63349561,17.34926362,0
80,13.24042666,16.60059658,0
21,11.31324825,15.17077397,0
80,16.5782461,15.26332407,0
20,17.06458342,18.18776264,0
21,11.19645842,19.67568311,0
67,10.78530633,14.79281807,0
22,14.71804126,10.20576688,0
23,17.38888227,14.91980375,0
80,19.97121767,10.21635839,0
443,18.41347367,10.11628622,1
21,14.14186617,15.49465003,0
23,14.5295134,16.08726528,0
443,14.01435838,15.96843805,0
67,14.44801948,19.73647286,0
67,13.17481441,11.98995655,1
443,15.83639033,15.22859139,0
22,12.8698533,10.61042133,0
68,12.16668892,15.27368439,1
80,18.38089985,14.41734567,0
443,18.73128128,10.86860623,0
23,18.69812695,18.78965729,0
53,10.20894571,11.07828742,0
67,10.55329255,10.18008419,0
21,16.84926989,10.64474403,0
80,16.68385861,12.71423475,0
20,11.47819762,10.36402863,0
53,14.34044415,16.57124722,0
67,18.75716661,19.11704174,1
53,14.46170645,19.50920662,0
53,15.42241468,17.55729855,0
20,10.57061965,12.68562475,0
20,13.97853274,11.92040276,1
443,11.07813241,18.86373528,0
23,12.83237133,14.66874653,0
22,17.90195494,15.36428964,0
68,14.07540655,17.10217187,0
23,10.50450427,17.18961691,0
80,12.85541429,18.94527323,1
22,12.99163419,12.11172745,0
443,16.98348415,19.10010025,0
80,13.74314686,11.12430847,0
21,15.09641631,14.95059427,0
22,15.61195608,17.7015809,0
80,15.66607712,14.99352759,0
20,10.72850692,14.75003627,0
20,18.16365649,16.34335319,0
68,18.56830142,13.41986777,0
67,14.44857077,18.9435675,0
80,18.66513297,18.81392513,0
21,17.70284565,12.46212309,0
23,13.05530785,14.77664796,0
22,16.70650034,19.65902399,0
23,18.11050587,14.99001652,0
20,13.03956466,10.52631724,0
23,11.92217175,11.73641598,0
23,13.01777354,14.79150668,0
67,14.40083265,12.89033273,0
68,13.89988102,11.08875506,0
53,18.71887844,18.27752905,0
68,13.5057022,14.30221899,0
443,14.80500049,15.50816921,0
443,13.69279287,13.80990265,0
67,17.44914684,19.2163198,0
23,13.20420402,18.56996199,0
80,19.17489336,18.11304544,0
23,16.12418187,11.69518983,0
53,12.72099635,11.73522761,0
21,18.83315243,11.23923648,0
22,18.97012478,13.05035022,0
443,14.26319568,18.48255702,0
22,18.36420917,10.2456346,0
443,13.543783,17.40258757,0
21,18.07638794,10.01323185,0
22,17.90459761,11.59134282,0
53,10.22475476,19.20941222,0
80,18.44476793,11.31631567,0
53,17.36542086,16.19348298,0
22,14.14171615,16.23136927,0
443,16.84996522,18.45328421,0
443,17.19233814,19.24490171,0
80,17.79893345,15.05635438,0
53,16.50549157,13.85808166,0
68,10.08030808,13.16491694,0
23,12.53053907,11.29539378,1
53,11.94644041,11.77413156,0
20,19.39796409,13.27320004,0
23,14.69463006,16.02698133,0
67,17.84930144,17.88428404,0
67,13.52369502,16.74976726,0
20,11.04666919,14.52829309,0
67,17.85206099,19.80883237,0
68,18.10442468,19.0816984,0
20,10.8594128,18.06324565,0
22,10.64743906,18.96951904,0
22,11.3704099,19.42402769,0
23,17.07248284,10.0969682,0
68,19.60344511,16.06830369,0
21,17.46056335,10.98217076,0
80,13.1706552,16.44004753,0
53,16.75254463,14.67133923,0
67,12.7081609,16.77730665,0
21,18.25056445,19.58186462,0
20,10.80661426,16.37814849,0
22,14.20114117,11.29365227,0
53,12.18604956,12.89791305,0
68,14.31497267,17.11265337,0
68,15.9478858,17.95682095,0
443,15.316871,10.9881188,0
67,17.39735012,19.65854234,0
67,18.60045703,16.70948227,0
21,19.95601848,10.95690834,0
21,15.92406622,11.74355545,0
443,10.94257423,10.20084063,0
68,19.9293828,13.77789515,0
80,16.88293321,17.97865399,0
80,12.78768861,15.96668615,0
80,15.14120277,15.57025825,0
21,18.48205567,19.91843469,0
68,14.7346861,18.70926263,0
53,16.85733441,12.09593666,0
80,11.68813285,10.77038039,0
53,14.04226408,13.98386621,0
21,15.90383695,18.73229613,0
53,17.13207952,13.43618738,0
53,16.16170759,11.84286072,0
22,10.71823444,19.2135804,0
53,19.67789374,17.70226098,0
22,10.6324395,10.30757785,0
23,15.93926826,17.90210176,0
68,19.30038911,14.0206186,0
22,15.89998861,10.31963173,0
20,16.82793872,10.49568058,0
22,11.90693801,13.97518946,0
80,19.03232973,13.26908076,0
20,14.50678342,17.13058861,0
68,15.31058422,11.32445009,0
68,14.64570737,12.21703291,0
67,13.38487849,10.96592491,0
21,16.35238317,12.74700825,0
20,12.48021791,12.19308301,0
21,16.03645656,14.2236572,0
53,12.61197631,16.12196267,0
53,12.99675244,12.3813817,0
67,19.29124254,16.37727989,0
67,12.13655359,10.10527228,0
443,18.46894484,17.84657976,0
80,11.69563832,10.78754725,0
23,18.64723131,17.26914067,1
20,17.08854141,17.9004004,0
23,15.40052769,11.06336885,0
68,13.7138302,10.68310034,0
68,11.01888055,13.40540805,0
20,16.24016894,12.74377165,0
68,17.2566339,19.60293681,0
20,12.88118687,18.63221473,1
22,14.67437672,17.80074543,0
53,14.58782369,12.8055467,0
53,11.03011488,13.23024141,0
67,12.15006882,13.66786222,0
20,17.79003426,10.75774914,0
68,18.60936883,18.70735162,0
21,11.27528042,17.82276354,0
23,17.19931335,11.43320761,0
53,14.4848381,17.30623003,0
21,12.62955374,12.32185839,0
22,12.41583409,10.9162613,1
23,17.01745717,11.84564355,0
67,10.6809005,10.40699045,0
20,12.9280064,17.86878975,0
80,10.23129896,13.66137626,0
22,12.08033579,12.16365858,0
20,17.20666335,18.07910815,0
53,16.08263071,18.475078,0
53,19.08644469,12.88027827,0
68,10.07209297,13.90780599,0
21,15.43084179,17.07902192,0
23,19.98333296,19.15973771,0
23,12.39790911,19.93632497,0
443,19.75329085,19.34069988,0
21,15.3883217,13.42963733,0
67,19.523372,14.25807474,0
23,17.73587465,19.64036221,0
80,13.58318797,10.90029851,0
68,14.67432733,15.82384897,0
22,14.80273003,17.87294271,0
53,11.93046802,16.62855158,0
20,15.78350869,15.27815752,0
21,16.95688581,19.79039209,0
80,16.68871089,18.6538824,0
53,10.35041209,14.84975741,0
22,19.29261885,10.90201889,0
80,12.40923165,14.97629357,0
68,17.32703033,18.68578352,0
21,10.88626781,11.59257206,0
80,16.75932905,10.09596747,0
67,11.73887419,16.80679211,0
21,12.54428938,10.59031912,0
22,15.09566415,12.71748223,0
22,16.21666322,16.70983856,0
22,13.01687313,19.88709266,0
67,13.77147776,18.6419465,0
443,11.83002994,19.94249336,0
80,11.29217033,19.64774041,0
443,16.28620637,10.05533557,0
443,14.37493621,16.67010074,0
67,11.78886605,11.53313223,0
67,14.63773707,12.06938375,0
443,10.66474763,11.52562163,0
22,11.25191456,17.72408329,0
53,10.37043612,11.24317654,1
22,17.99795119,11.13693753,1
68,13.59545223,19.92833058,0
20,10.16657686,15.94863429,0
443,19.50700495,16.3186742,0
67,17.77151565,11.37710906,0
20,11.54159452,19.15699609,0
20,13.78709592,14.09822002,0
443,10.31661959,11.29452418,0
21,10.78621553,11.31318298,0
443,13.94487949,11.96800365,0
443,13.08911293,16.44462515,0
23,19.8850798,10.0019883,1
20,15.99019,11.97994294,0
21,15.79165174,11.41737144,0
68,14.0243922,16.81627955,0
53,13.38486031,13.49128372,0
68,15.88561419,13.90186348,0
53,17.04703248,17.08019597,0
22,17.50727556,12.48070872,0
80,13.20409794,14.13170706,0
68,16.32479796,13.67949598,0
21,10.15006887,16.14055614,0
67,12.93160195,11.76801935,0
53,18.83051924,13.23529456,0
53,15.47460699,14.79960899,0
80,19.51913937,17.24062206,0
68,19.86383899,17.35581434,0
53,19.9488585,15.84006978,0
23,14.45350199,17.3440183,0
23,18.20680498,13.89916102,0
68,16.13423067,14.69725661,1
80,19.55088154,10.76908042,0
20,13.50583408,14.93471576,0
67,10.22868518,12.73137553,0
23,11.71711224,10.60424944,0
21,17.99652157,14.93817063,0
21,12.26104489,19.88727042,0
67,10.1487482,17.58780793,0
23,18.01082681,14.90975469,1
67,12.79100427,12.0096092,0
23,14.43697306,16.63286757,0
67,10.11766141,15.77040255,0
67,18.26166837,16.19810006,0
22,15.56147536,13.40595964,0
68,13.635858,14.18628301,0
21,17.15900449,18.30354002,0
20,13.12310353,14.98703355,0
67,17.30665087,12.70707926,0
22,17.39745571,11.52124281,0
443,15.775096,10.48148023,0
21,13.94485026,15.08870253,0
67,10.34755346,18.82957506,1
67,18.18193995,16.56323304,0
67,14.02742726,11.97168276,0
68,17.57105336,12.92288858,0
22,17.88393081,15.82665394,0
67,16.09435266,12.31573588,0
53,19.02359845,11.61585275,0
80,14.18916128,16.64940882,0
443,19.75726807,10.01965615,0
443,13.9708595,17.03330993,0
443,12.42336942,18.41452948,0
443,15.92776981,16.67560646,0
80,16.26506279,16.58055472,0
443,11.3782661,18.39600044,0
68,11.56563224,18.71345724,0
53,18.28819387,18.20599021,0
20,12.83258972,17.2587909,0
53,18.38522547,14.39892056,0
22,14.5642682,10.54378699,0
53,15.27631684,13.2436367,0
21,14.95196043,15.64545984,0
22,18.49680962,15.53202451,0
21,15.8581955,16.35985441,0
20,15.57196857,17.66956827,0
23,18.42145984,11.80805727,0
20,19.58267814,18.43859573,0
67,16.03673076,18.80440214,0
53,13.54015822,12.82154003,0
67,14.51036192,11.97130924,0
23,15.69034972,15.02988897,0
67,18.69196284,11.55240468,0
21,19.34230179,10.80019357,0
23,11.84370215,17.25419703,0
23,10.37741173,18.50898904,0
67,13.74398746,15.99426512,0
21,18.23443488,10.43284526,0
443,11.36272338,10.71370604,0
22,11.19765018,18.46379185,0
23,19.38422112,19.48669766,1
23,19.17982314,17.16200173,0
67,10.29633538,12.89935855,0
68,19.05432121,16.55551691,0
20,14.70231596,10.3257886,0
53,12.19874005,18.89475598,0
80,11.69161471,17.09276436,0
23,10.46349269,11.1319098,0
20,16.3229254,18.86174695,0
53,18.24567512,12.54024671,0
53,13.29694554,13.86202872,0
443,15.30270029,13.8464149,0
67,11.45134528,16.01883753,0
22,14.75224106,19.59453861,1
20,15.47738445,18.8990656,0
53,13.01744133,17.57582966,0
20,17.7078303,19.49083104,0
68,17.17260198,15.96330452,0
68,16.27220061,16.47117838,0
23,13.48503491,14.85505731,0
443,14.09668774,10.87692548,0
22,10.60387326,13.96912206,0
80,15.86664455,18.32967194,0
67,14.06413464,15.73453114,0
21,15.25276128,13.86885745,0
53,19.50122316,19.09564727,0
21,11.5419106,13.44500961,0
443,10.76904704,11.64980824,0
80,17.66940182,17.21859007,0
67,12.90841389,11.0387934,0
68,19.52642613,19.57205194,0
22,12.26644254,13.96949322,0
53,14.59859036,11.72242151,0
20,11.89538449,19.24105066,0
22,18.10263276,14.47501143,1
22,16.53776741,16.5717088,0
67,15.74726189,15.21793826,0
20,14.37136088,12.77922312,0
21,15.64213296,14.48713003,0
23,17.96859811,17.64746704,0
21,10.59430417,11.49548165,0
68,12.24515883,16.36779363,0
443,12.84550854,15.0851335,0
80,14.95076591,15.68065754,0
22,12.39238967,10.92637774,0
80,11.68213492,14.85155372,1
68,13.623212,14.67656173,0
20,12.19362749,14.26890314,0
21,13.58306542,10.68406955,0
53,13.26052016,14.42685764,0
20,14.94883909,19.7156553,0
23,11.95169525,14.82427342,0
20,18.39364751,11.35640983,0
21,17.0908468,12.03573484,0
21,13.75654112,12.90640601,0
68,16.39528793,18.47292583,0
68,10.73221715,14.72163007,0
53,17.73455518,15.06005491,0
80,12.79590581,17.90119756,0
23,11.28746679,10.95306673,0
20,11.33931404,12.59403996,0
21,14.02834076,10.74866972,0
22,11.36288177,15.33666773,0
443,17.32472742,16.12691635,0
443,13.94212149,12.32392364,0
68,12.02856909,13.3916769,0
80,13.44233251,13.59984179,0
67,19.63222066,17.21528229,0
20,10.14203254,12.16515999,0
53,16.64911674,16.5237924,0
443,11.31063554,18.05185236,0
53,19.78689656,18.4060899,0
68,10.88784252,18.73387964,0
80,12.40488921,11.71273956,0
23,10.11584321,11.24705761,0
443,10.25495402,16.68728286,0
53,10.00325268,12.90218005,0
68,15.31759275,17.70154386,0
80,19.51734247,18.43566459,0
53,12.47676124,13.60791794,0
23,14.55044832,18.27295914,0
68,14.41345904,16.23079876,0
67,15.64008325,14.13136224,1
68,18.31346634,12.94364807,0
23,11.89725191,15.15749814,0
20,19.19038517,15.38909408,0
68,15.73327943,10.61305304,0
20,19.52501497,15.12256848,0
23,12.6709727,17.35352378,0
20,12.66260993,15.86411051,0
443,19.02356423,13.8188036,0
21,12.53480582,19.15223203,0
443,10.1339908,19.2337579,0
20,11.02656163,12.23866796,0
20,14.02715927,18.73530006,0
80,16.40375636,19.00939399,0
67,11.06597784,18.20318455,0
68,18.56544032,12.84904811,0
67,15.78278548,10.12934716,0
67,10.5179998,17.42666328,0
67,15.76546348,10.50803889,0
22,10.57216205,13.60395593,0
67,12.91615254,16.47490902,0
443,17.19416171,14.11304301,0
23,12.87300673,19.48370175,0
23,11.54797937,18.36180187,0
53,14.97314,17.89130256,1
68,11.68840351,14.44482474,0
53,18.76596907,18.02126157,0
443,17.21511016,16.91502914,0
68,12.00313814,12.1016645,0
443,11.9844822,13.41776182,0
53,16.20200674,11.33326478,0
68,16.50224486,11.40376682,0
443,16.2699781,10.43859654,0
53,15.58047357,11.95998125,1
22,12.61260639,13.30073102,0
443,19.84697516,10.20783253,1
80,18.80983534,12.70882743,0
20,15.04419822,15.45178386,0
21,11.95366595,11.96046792,0
22,10.82911419,16.08359236,0
80,12.17399849,10.06921714,0
22,10.45031616,13.84210816,0
68,15.44775797,18.61822994,0
80,14.74542981,14.25905816,0
22,16.53096187,16.68275672,0
53,19.59766138,19.56852851,0
20,16.05050228,19.63922791,0
21,16.39808103,14.85984495,0
80,11.9354257,19.43387376,0
68,14.0928074,12.31079229,0
53,10.76935883,16.81535814,0
53,13.02862866,10.57225282,0
20,10.56882612,11.78800353,0
443,16.15716589,14.04890637,0
21,17.46730061,18.82119576,0
22,16.71958751,14.5830007,0
67,15.20222663,18.72024113,0
22,10.71439313,12.5877565,0
53,13.59923159,19.1525468,0
68,17.12956962,14.21288669,0
80,19.12733619,17.93390952,0
67,19.34546651,12.5586688,0
68,16.1820401,10.74275768,0
80,11.09597257,13.54485431,0
68,17.23092367,11.18496014,0
23,14.32579118,13.87033738,0
68,10.25577196,15.13821926,0
443,11.91911201,16.3532633,0
23,19.98437241,14.97458798,0
21,15.79448026,12.7815491,0
443,17.23321471,13.42014512,0
21,19.74001242,10.38873642,0
80,15.05605589,12.77237403,0
443,12.62505168,11.36300085,0
68,14.49707147,11.89207134,0
21,16.09351083,19.96159445,1
80,18.55770252,10.06405159,0
23,12.66696892,16.45578756,0
20,16.70934972,17.21988029,0
80,13.27651746,17.79866423,0
443,13.61177222,14.48295866,0
21,11.5384884,10.40382956,0
20,13.07474063,10.11269868,0
68,13.7242927,18.16354595,0
23,18.00677675,16.88487299,0
443,19.22116612,15.18227842,0
21,15.57739828,18.46709347,0
80,18.05380751,10.37154885,0
67,14.84455016,18.76962477,0
80,12.8828225,18.72080261,0
443,15.09259356,11.22961535,0
443,12.10259892,18.43833135,0
22,18.74660594,12.90149724,0
53,17.05167595,14.65704681,0
20,16.70014037,18.12009522,0
443,16.50879089,12.49237453,0
443,19.4535876,10.73642437,0
68,16.30452165,19.86916704,0
23,14.28193461,14.17836843,0
20,16.98116506,19.69637751,0
53,10.72245636,13.72290011,0
443,10.81350623,17.91072897,0
80,13.91031484,15.95864003,0
80,15.07147451,10.41806162,0
20,12.84364998,11.009176,0
443,17.41348135,17.18325233,0
23,18.32294513,19.90476826,0
53,14.47493436,18.00319055,0
443,18.00025664,13.43156063,0
20,12.41324402,11.55859008,0
20,19.39218426,13.08415391,0
23,17.92422815,12.96963828,0
20,14.78035892,13.79976588,0
80,18.55783511,19.57839096,0
20,15.20688523,11.16766717,0
80,16.49185471,18.61727012,0
53,16.89906345,15.78959556,1
53,10.61433227,15.63937273,0
67,10.30757085,18.84993116,0
67,13.96642743,12.47762037,0
23,14.13041645,18.29363508,0
21,17.56208987,16.69347409,0
22,12.70139338,15.16850003,0
53,16.39473981,14.7738532,0
21,19.24368517,10.87566978,0
23,15.95019395,18.90082667,0
80,11.62247091,18.10264409,0
53,15.10468734,15.74891838,0
80,13.04812543,12.10470917,0
68,12.72508926,12.01073939,0
20,18.65702745,10.71308588,0
443,19.7177231,17.87845613,0
80,17.07953455,11.12575784,0
68,13.03747729,11.48307654,0
53,13.37728055,19.7702172,0
22,19.39055648,17.80048177,0
23,11.28408941,15.21342134,0
23,17.27841337,19.73259669,0
53,14.6360309,18.06428087,0
22,14.05865528,15.30342909,0
22,17.89105639,19.65218007,0
21,11.45110743,17.70530795,0
20,16.13418739,18.01870499,0
20,10.9741187,11.36976201,1
22,16.37633462,13.99048742,0
20,17.28904795,13.630972,0
443,10.36138952,14.01125276,0
53,10.86755615,18.29750714,1
67,16.5917316,18.85445018,0
53,14.95665404,16.24371758,0
67,17.56579305,12.49322354,0
80,13.8777978,12.32886036,0
22,12.09762849,10.99005369,0
67,11.45210239,16.14597966,0
23,12.14424347,11.10308875,0
53,12.885242,12.12920672,0
23,12.07442753,15.6365266,1
80,13.47861451,15.73179753,0
22,15.59145719,19.20757892,0
22,17.14671927,10.0990251,0
21,18.69328339,17.60958592,0
23,11.74632506,14.35782861,0
443,15.78432314,12.06237427,0
67,14.99906377,19.40270915,0
20,16.73053973,14.48065962,0
20,15.00154577,17.69467592,0
53,15.45413348,17.70142548,0
23,18.414502,14.92006608,0
23,11.7235388,12.49469585,0
68,17.11179444,13.27127432,0
23,11.29929878,13.61316724,0
21,15.89831015,15.93589687,0
53,16.79101924,17.45624311,0
23,15.50330793,14.45111002,0
20,13.4955811,15.25556686,0
67,15.81856378,19.30161656,0
53,10.04565344,13.81765302,0
443,19.32136023,17.24909366,0
20,16.25218441,16.21944971,0
53,16.67537486,10.58482035,1
80,17.3865592,15.21916476,0
20,17.33182092,16.53785928,0
67,17.34596746,11.22329157,0
23,17.64597107,10.5135983,0
443,10.90977055,10.88824701,1
443,15.42057825,17.48960076,0
21,17.15349279,19.40825968,0
80,18.13136134,18.04811409,0
53,14.25723282,12.92886737,0
53,18.86692495,18.62659186,0
21,11.35999576,16.63845713,0
80,16.58504089,11.80922918,0
80,17.21945302,16.85175453,0
53,15.52072067,19.96026046,0
67,16.78416018,16.92824394,0
53,12.86783493,17.76155291,0
68,11.18228598,13.58986905,0
68,18.25441994,17.85114706,0
21,12.31166967,12.80632591,0
23,14.64705964,12.07241878,0
20,10.86475157,13.24416188,0
80,17.36745389,19.46293305,0
68,17.51572681,18.23044361,0
443,14.65583822,16.356249,0
23,18.88188542,19.72592503,0
67,12.1082371,11.61171682,0
23,12.13372153,12.44427135,0
443,12.44333974,16.68405654,0
20,18.49013174,13.22356528,0
53,13.3581558,19.83316132,0
23,10.37313159,18.29719985,0
23,16.22154503,19.07372212,0
21,16.99703697,15.08118657,0
443,19.73720374,11.0857868,0
67,12.2335323,19.70473277,0
443,13.71611684,13.41632231,0
20,17.19996642,16.96812323,0
68,11.17873753,13.77480947,0
68,17.31363276,14.08063652,0
53,16.57903528,19.32786387,0
80,16.49985451,10.07805251,0
22,10.26411899,17.5789282,0
53,19.77352476,19.97240958,0
53,15.48724652,16.41478319,0
20,11.45315867,19.52077588,0
80,14.20016882,14.00198756,0
53,18.69580667,11.99798688,0
67,17.07472789,11.73607699,0
68,18.79719542,14.08838332,0
53,12.59811549,19.08886183,0
21,18.72731479,10.58123529,0
23,18.0426318,15.91420003,0
80,16.2301448,18.17463877,0
22,10.94597535,11.56224058,1
23,15.12420925,10.24204007,0
22,12.92625908,15.03759369,0
20,19.35322278,19.65591055,0
22,19.68482961,12.50434488,0
21,10.40082852,14.33198831,0
80,17.19738898,10.77895989,0
67,11.69856935,16.73827772,0
443,12.42478728,12.10522891,0
20,10.72452887,15.32711098,0
23,10.91206928,17.28969404,0
443,13.04394422,15.22497281,0
21,12.05396884,19.39817676,0
21,15.60063545,14.48029218,0
67,12.91290941,11.42130022,0
21,14.71334193,14.67652378,0
80,14.85132008,11.48220209,0
67,15.14610384,12.46977434,0
20,12.07976554,13.54208132,0
23,16.92839921,16.27826189,0
22,15.48671982,18.63761926,0
20,18.22573981,14.97188278,0
68,19.03387244,16.22044909,0
22,16.28819714,18.46201475,0
68,10.96154384,15.97687171,0
20,13.98309444,13.22918021,0
20,10.02122618,15.82229464,0
67,16.11821839,10.51179702,0
68,13.68916696,10.30335114,0
22,18.78116809,16.23031315,0
22,10.32512024,10.53490463,0
21,12.14027531,12.42615558,0
67,18.28430942,11.6742276,0
443,10.12242406,16.34733293,0
22,11.23283747,12.47814533,0
443,14.15790207,12.97975815,0
23,15.23240131,13.97613181,0
22,16.28720064,14.24264984,0
443,17.05863887,12.48464187,0
80,15.92047712,18.94773532,0
22,18.69290324,11.00038047,0
23,12.58675886,17.29062497,0
21,16.42938612,13.20362906,0
53,16.83610188,19.03762496,0
22,12.68772527,16.83821573,0
80,17.52235983,14.48301689,0
53,17.90099112,12.08150675,0
23,18.31955842,10.62937061,0
67,13.39964559,11.74904876,0
20,15.02738371,15.9335987,0
53,19.87001494,14.54468574,0
443,12.97489952,11.64685518,0
23,15.90786839,10.17298382,0
21,10.29919419,13.13358879,0
20,10.47256239,14.27041309,0
80,17.25102728,13.21764864,0
68,17.21653842,13.71137496,1
22,19.74703042,14.25902955,0
68,18.79024482,14.68243799,0
443,12.53863797,19.21057209,0
67,17.68929733,19.09428243,0
67,18.09129813,11.51481778,0
68,10.6584245,10.02292853,0
68,14.35851394,11.58001961,0
80,13.43225839,10.85539657,0
20,17.42962295,10.69495865,0
67,15.52508944,10.16824518,0
23,15.19094798,19.06545531,0
21,13.4553034,11.13015184,0
67,17.16803641,11.45115003,0
21,12.51212172,15.69402292,0
22,11.44248072,11.6787195,0
80,12.9396882,19.29712565,0
68,15.24956101,16.47562196,0
23,19.04743511,12.5170053,0
80,16.42677588,18.0120267,0
68,14.69768253,19.60054547,0
21,10.61355362,15.59681807,0
443,19.35566914,17.9376834,0
53,15.48019507,10.4431774,0
23,17.13160254,12.01843251,0
22,16.13327853,19.25464123,0
443,11.51779106,16.78444372,0
68,12.15577258,11.28219197,0
68,13.59331576,15.96599108,0
67,19.25865482,10.5590459,0
21,10.19014631,12.18279791,0
22,18.74567671,12.95482361,0
68,12.15229622,13.38212212,0
443,14.96465909,13.10572631,0
443,18.38192396,13.53410282,0
443,10.26996,10.48043666,0
23,10.58201809,11.55235757,0
22,14.947514,11.44248103,0
53,19.2659464,15.51404354,0
22,10.36723576,16.71541777,0
443,15.25663868,13.82364697,0
443,12.55962145,18.07220093,0
20,15.53078853,14.36245565,0
67,18.67040202,13.18544365,0
67,15.51816518,18.74363276,0
20,18.97991944,16.39891532,0
53,18.35528991,14.85430239,0
21,10.87628724,18.42630756,0
21,18.61040547,16.82427737,0
22,14.70536325,12.9612104,0
21,11.28647873,10.89236383,0
68,10.89067626,19.01594952,0
20,10.68718677,13.66209136,0
21,15.42374379,12.30548801,0
21,11.63942846,14.59901624,0
22,10.67125088,15.73526145,0
80,16.0291538,16.10549405,0
68,16.77212998,18.55111429,0
21,19.06038536,13.42450851,0
23,15.16976425,17.774805,0
23,17.51804621,11.70869117,0
443,14.50139403,11.89652573,0
53,13.99063808,18.34820947,0
23,14.95991796,10.80220334,0
22,10.46136187,15.07716424,0
53,16.80205736,15.81208423,0
68,14.37065032,15.54121164,1
443,11.8775938,11.64552492,0
20,19.67676729,14.89015383,0
53,18.33332034,13.40824523,0
20,12.26527815,19.51884201,0
22,16.5234831,19.2024334,0
68,10.19577769,15.89515007,0
21,11.37566426,17.32292856,0
22,19.26707015,16.90978263,0
67,11.92148612,18.39870905,0
68,18.0163121,18.089104,0
23,10.02717733,13.21960959,0
53,15.79278414,15.2408206,0
22,10.17407527,18.60424653,0
22,18.25369978,19.94795329,0
67,16.65158979,10.69673033,0
67,12.1984534,13.19709238,0
80,13.4544135,17.86095294,0
68,12.3108131,12.63653017,0
68,12.84781082,11.21580052,0
21,18.04743366,12.95842863,0
23,19.76579845,19.14115482,0
80,17.72268777,16.77679814,0
53,13.55169238,18.89863542,0
443,11.91852074,12.40599904,0
80,19.99021321,17.37511642,0
443,10.55963227,10.50961343,0
20,17.30595498,13.7033028,0
22,15.29716446,12.91565157,0
67,17.9448746,10.782167,0
23,13.655702,12.85810358,0
21,15.84786912,14.08129765,0
22,17.96811171,16.93828786,0
53,10.67927968,12.05529635,0
22,10.9474568,19.68451725,0
23,12.40887925,13.45477603,0
23,10.30661263,10.58239592,0
23,10.92636128,18.75826022,1
67,14.28270718,18.97959281,0
443,12.77578901,19.54352054,0
443,12.93506145,10.77406176,0
22,16.56473376,15.32419359,0
68,11.03248325,15.27736574,0
20,19.98664052,19.6690653,0
20,17.12125435,13.71684782,0
21,16.61285148,17.21439483,0
20,15.80714043,12.34083744,0
80,18.06399484,18.90948643,0
53,15.21044478,13.4106764,0
80,19.56394404,11.61637044,0
80,10.92120826,12.69150601,0
80,10.61793163,18.34884827,0
443,14.17646378,11.39828971,0
20,16.12157538,10.45505072,0
68,15.1328892,11.84605659,0
22,15.55188059,19.08594822,0
23,18.52520407,12.88951406,0
21,15.68206301,10.33544634,0
443,14.33277147,14.9467624,0
80,12.16400013,19.7215414,0
22,12.27532089,17.12342896,0
80,11.80313113,10.69654809,0
67,15.37998336,16.54762014,0
23,16.69663714,19.69963441,0
80,10.61866256,12.88467942,0
22,18.45483126,17.17575089,0
20,17.72932823,16.14126113,0
68,11.7761137,11.39532282,0
22,12.67091074,16.83012607,0
