REMOTE_PORT,LATENCY,THROUGHPUT,ANOMALY
80,15.99939874,12.46307269,0
53,19.01039677,13.84510627,0
22,14.46395992,13.9916335,0
20,16.25223511,14.19253937,0
80,15.66849173,10.92697247,0
443,16.90354524,10.61622245,0
80,18.09738944,19.20499096,0
68,10.81963189,12.96612417,0
443,19.20187619,17.07813184,0
67,18.11999147,19.74314416,0
21,18.67726586,16.13051453,0
21,16.3341329,13.07969999,0
80,13.38121278,11.34284856,0
80,18.93658546,11.46658195,0
23,14.50262517,13.2494883,0
443,16.44664616,19.19131212,0
21,11.54770601,13.9703996,0
23,14.57353611,19.98436546,0
20,11.54546114,15.45089931,0
21,15.21318105,10.74981562,0
21,13.58547088,17.35603868,0
68,11.1968906,19.55274645,0
22,12.34450271,15.40133837,0
443,15.1718012,10.90122433,0
68,18.53764306,17.91194407,0
67,10.71381113,12.24021836,0
21,17.12354092,13.62008818,0
22,11.65186689,10.8569216,1
80,19.24686251,19.52967774,0
21,18.62550349,13.56554957,0
21,10.55601565,11.77442604,0
67,18.76320463,14.47340591,0
67,10.98395712,11.49446605,0
80,10.50470585,13.9074472,0
22,16.25227741,13.07814398,0
68,19.69905233,11.24086806,0
67,17.14889955,12.87710076,0
23,13.76190952,15.13134566,0
21,14.98171225,17.00097935,0
68,12.95039039,15.06508205,0
443,12.71343664,13.81300022,0
443,13.09467558,16.52674681,0
21,17.82561124,12.56101294,0
80,19.00682333,10.77968788,0
20,13.18911848,10.91288854,0
20,15.5573671,11.84313109,0
22,11.74729628,14.04355624,0
67,13.49136539,12.50004242,0
68,15.87423199,13.18685076,0
68,19.03095428,18.17696951,0
20,16.13192819,10.9325541,0
67,10.89506486,19.0017154,0
23,19.97909942,15.12005618,0
443,19.12683806,16.33386209,0
80,12.8786173,10.23010333,0
68,10.76302974,10.16776108,0
53,18.58560013,11.4912028,0
23,13.57365374,12.84998638,0
23,11.54298062,15.02831027,0
23,12.48631858,16.9746256,0
23,10.31479991,18.05299175,0
67,13.49061748,10.82715629,0
67,16.72037026,12.37360827,0
22,13.03279086,11.49878112,0
443,14.03892297,11.79978479,0
20,11.2374693,11.60788331,0
443,18.92486309,12.87742695,0
443,13.86639296,14.99923887,0
22,10.07252007,10.58435271,0
21,14.50529843,11.67326468,0
21,17.29365147,18.94705815,0
20,19.49852786,15.90086363,0
80,17.40892308,18.51702489,0
80,16.82023925,18.53205627,0
53,19.54119287,13.21568596,0
20,11.30056979,19.3779403,0
68,13.8834813,11.59099219,0
443,11.20552966,15.0565824,0
80,11.25241922,14.26296778,0
20,16.90465887,18.31622166,0
20,19.4486935,16.8862807,0
21,13.70657885,13.88410433,0
443,14.14189763,13.23445132,0
22,18.98325631,11.20092209,0
67,16.63691056,19.2796354,0
68,18.57254127,17.1094157,0
67,13.3614441,15.14542431,0
23,11.05889783,16.63954899,0
443,19.85255745,12.79593852,0
23,16.13745636,18.50320705,0
22,11.81058524,12.17172077,0
68,17.68734932,17.6920613,0
80,13.92248512,19.77381131,0
53,16.50002716,16.61770791,0
443,10.83687929,12.79392955,0
67,10.60047433,18.67527774,0
22,19.99685562,11.12782317,0
68,10.97277852,15.55846829,0
80,13.88124659,11.52209075,0
22,10.83432012,17.9768846,0
443,19.2841761,10.72590716,0
53,15.30978662,10.82127007,0
80,15.20490665,18.393201,0
443,13.21112586,13.09480711,0
23,18.42418656,10.67355011,0
67,19.13175534,12.86979998,0
21,10.99872573,11.13347119,0
23,16.93288727,18.25024077,0
443,16.44345681,13.06082113,0
80,12.31798559,10.75778041,0
80,12.43353914,10.83965518,0
20,19.02826497,19.2970736,0
22,10.85106316,15.57822496,0
20,13.48990886,13.20818399,0
67,10.85600058,13.80543144,0
53,18.41683797,14.44231191,0
20,18.70300811,11.64249039,0
443,14.6154107,10.46257997,0
68,19.33214483,16.35915772,0
443,11.844564,13.77568767,0
22,17.13446537,12.2990617,0
21,16.55893563,13.48368401,0
80,12.86871188,10.28128561,0
67,17.915418,15.1625955,0
67,11.28113967,10.16431648,0
68,16.1520853,15.5776968,0
23,19.61282556,17.92105173,0
80,18.52839302,19.09633353,0
21,12.06250723,13.56323011,0
21,14.36019753,18.9753923,0
21,11.73674393,17.77043368,0
53,13.66540803,15.90267966,0
21,16.24641206,15.90589045,0
22,18.87836046,11.7764574,0
21,10.97481581,13.9673755,0
20,11.35486052,16.46430973,0
67,12.88718493,15.90188796,0
21,15.48609825,18.48042784,0
20,16.33082275,19.75445501,0
22,18.9573741,16.5993377,0
20,14.68613486,11.81921902,0
23,16.57763762,14.97950174,0
67,19.35643125,18.8584221,0
20,11.16557964,14.53971547,0
67,15.43824414,11.60539203,0
20,19.05814251,16.27730439,0
68,15.3327315,13.40081896,0
20,17.7622043,12.085684,0
53,19.6801312,15.20149919,0
23,16.16766493,16.34491495,0
23,16.1338327,10.45330275,0
22,12.21590785,16.08989372,0
53,12.51731746,15.84728345,0
68,16.74129694,18.31565562,0
53,19.60366358,16.56583705,0
67,15.69079491,11.90353084,0
80,13.32903407,19.30582911,0
23,13.53361608,16.11266095,0
80,10.26293786,10.0574243,0
68,17.75003431,11.36087338,0
20,16.69763901,10.15641499,0
68,11.36104287,13.29177168,0
80,19.07624696,11.24003144,0
53,12.80203579,14.40636969,0
443,13.3923004,13.73365405,0
53,11.51419711,19.74420962,0
22,17.06900567,18.85426045,0
53,16.76199497,12.94009932,0
68,14.50910462,12.12245377,0
53,16.72472837,14.65544001,0
20,17.59347341,16.58539399,0
80,16.10861607,11.66818755,0
23,15.27593497,11.68398376,0
67,14.42904731,18.02031748,0
53,19.41210623,19.52419736,0
443,11.05859833,13.45237698,0
68,13.925001,17.123859,0
23,16.91201001,19.78803966,0
53,18.47911394,10.55698566,0
53,19.45377312,19.00072938,0
68,16.73397637,11.85093278,0
68,19.26585111,15.20258908,0
68,11.23688503,17.87023499,0
21,17.74402818,18.19355474,0
22,17.77920603,17.07826416,0
20,18.09048105,11.59255476,0
67,15.89516417,11.10723187,0
21,16.85837992,13.1805586,0
22,17.7039338,15.99740772,0
20,12.34724506,10.78776647,0
443,12.999143,14.56438077,0
443,15.71196476,16.65072685,0
68,13.27667692,11.64030117,0
67,13.50081182,10.96338609,0
22,10.44678501,18.34953917,0
23,13.43728459,19.7563566,0
20,10.28373949,14.59068067,0
20,14.60183404,14.65372197,0
21,15.63591838,19.82110961,0
53,12.62281799,18.01255601,1
23,16.13806333,13.18139234,0
67,15.98218416,12.25608999,0
443,19.36136219,18.33425979,0
53,13.31799012,16.56627985,0
21,14.15778012,12.74427124,0
68,14.71311444,12.82002439,0
68,14.26841364,10.63255404,0
67,17.95250444,17.5095996,0
443,18.3819545,10.94377132,0
443,17.15529117,15.5656189,0
22,16.85815891,16.94826968,0
53,10.80015658,13.18134403,0
53,19.9786239,11.39638305,0
23,13.27674828,19.1408836,0
20,12.79810007,12.85880066,0
68,16.85532942,19.12820113,0
53,13.53586185,12.85932558,0
21,10.14396297,13.82445808,0
22,16.69639589,19.38020105,0
67,12.76006237,13.34868019,0
22,10.86361749,14.98199781,0
53,14.3562771,12.97166046,0
53,19.57361285,13.35493468,0
67,15.47210517,18.19831131,0
23,10.21242507,13.91919421,0
22,16.60238798,14.40575354,0
80,16.51461395,19.14790761,0
21,19.2228266,18.03300347,0
67,19.83964443,19.23154645,0
20,19.83135808,13.74024658,0
80,18.34576319,11.6903602,0
53,18.45735175,17.14086478,0
443,12.7478938,15.03440032,0
443,18.11014765,19.51470254,0
67,13.10337791,19.21738187,0
80,14.42335992,11.75906672,0
23,16.91819652,18.70956586,0
443,10.71118034,10.45615598,0
67,10.52585385,10.06935526,0
22,14.41364858,14.91652748,0
21,17.36187874,15.73127135,0
443,17.81620546,13.74202267,0
21,15.50043672,13.2536661,0
67,17.13354798,11.88351954,0
21,13.25356033,10.77086878,0
21,13.66770094,19.02332938,0
80,13.18519823,14.99648477,0
443,19.6684599,12.18437674,0
23,16.08658419,17.18489387,0
21,10.33860044,19.41771548,0
20,12.42329164,14.39418063,0
22,14.94952,12.49782807,0
22,14.17910542,15.36043614,0
443,18.38186821,14.48436373,0
68,13.08169087,16.70526218,0
22,17.88041502,15.86562326,0
20,10.76135411,13.22307787,0
22,15.8952337,15.2149209,0
443,15.28214467,10.90144508,0
68,18.84510343,13.22691058,0
21,19.19888776,16.8690024,0
22,18.95182108,10.80203888,0
53,12.51512485,17.88782335,0
22,17.46173003,19.35583532,0
53,18.45886228,14.88747825,0
20,12.36801684,18.66891905,0
443,18.72327908,12.86761218,0
67,15.95514278,19.73615329,0
443,19.92808793,13.78655641,0
443,12.9103793,14.4608387,0
67,18.05135635,14.78725697,0
22,18.8836273,13.36398747,0
68,17.88953779,10.85988794,0
68,19.29934134,11.08168633,0
67,12.2728703,14.40422587,0
20,15.4730607,15.88579899,0
80,15.47250991,10.8529804,0
22,10.93231236,16.28221954,0
68,15.78244542,10.25390284,0
21,13.12521085,10.91578099,0
80,16.62479818,19.82510066,0
20,16.48885962,15.60255547,0
22,13.2927313,17.6897752,0
67,17.51546098,14.1423161,0
67,18.84452814,13.79791954,0
21,12.10035444,18.73632337,0
80,15.10894466,17.05742128,0
443,11.61635518,15.09239971,0
21,18.28708266,11.72282397,0
22,12.59143715,11.84440004,0
80,16.39505259,11.75232982,0
67,11.85377129,16.10270515,0
22,14.07098231,16.23948911,0
22,10.26996333,13.16134373,0
67,15.86243162,16.3578235,0
22,15.42367193,17.14316535,0
22,16.23819197,14.3087472,0
67,15.49339648,10.48294193,0
20,12.38197984,10.74647933,0
443,16.91110139,19.37969979,0
68,14.59372664,17.91682342,0
22,16.27482155,11.69502569,0
22,16.69105653,18.67139644,0
20,14.62469887,19.18095219,0
68,18.73157046,16.54748008,0
443,15.77658356,13.71286235,0
20,12.01639839,15.90580753,0
443,17.93312338,11.77702326,0
68,19.14755672,19.55565296,0
22,11.20177436,16.49017947,0
443,18.56720335,13.42525752,0
443,13.31747749,19.98660005,0
80,16.88385949,13.03991897,0
21,14.45216776,11.17959174,0
20,17.78542473,18.20262186,0
22,13.7358278,18.30759803,0
443,12.32127888,12.30265999,0
443,16.66176244,19.154928,0
53,19.74826399,11.68264286,0
67,14.57358757,12.10904492,0
80,10.42597355,19.3488663,0
20,18.65120924,18.46075446,0
68,17.77677059,14.30407993,0
22,12.45547574,11.43843377,0
53,19.68833213,17.98653127,0
443,16.11700282,19.49441582,0
21,15.63059801,15.18840269,0
67,12.90679242,17.49284084,0
23,17.8934265,10.19742897,0
67,14.63856692,19.26371597,0
20,13.92717914,13.29152649,0
53,13.79843086,15.27835107,0
20,16.01443076,14.75565791,0
21,15.95019066,16.15966122,0
68,13.33177123,19.94740146,0
22,13.21394021,18.43750197,0
53,10.22200267,10.02217877,0
67,17.79633068,12.48632332,0
68,18.40797024,19.74220339,0
68,15.72628721,17.33865059,0
22,15.5545342,19.04176332,0
53,19.84721069,10.6086423,0
20,15.21708053,19.4387995,0
22,10.98645971,10.03652104,0
53,19.90741181,17.10673622,0
80,14.56741016,14.67780147,0
80,14.0130654,13.92357008,0
53,10.49348226,12.18244476,0
68,17.0938629,19.57299225,0
80,11.30797208,12.18984257,0
53,18.96284957,12.71154066,0
443,15.90091324,11.3542545,0
20,18.63352579,10.42903127,0
443,17.8720853,13.34719278,0
23,13.14028611,16.44731545,0
53,19.12907117,16.92488731,0
21,17.06349856,10.52396028,0
23,17.01698847,18.12710624,0
20,13.31427283,16.74022089,0
80,16.80196495,17.972142,0
21,16.68247669,19.38189146,0
80,10.97058655,10.66956948,0
53,19.46917325,15.65333772,0
20,14.22495095,17.46934802,0
23,12.9164772,11.08898811,0
80,16.11393174,18.99251218,0
53,14.31101058,16.06994685,0
443,19.13337664,16.76935966,0
68,18.71568452,19.91550473,0
443,10.13295787,19.29589471,0
443,15.4743088,19.02141493,0
20,10.42620178,19.62745681,0
21,16.88282905,15.0167242,0
67,17.92538529,16.90490057,0
80,12.80245973,11.49480585,0
53,14.40107502,12.73879251,0
21,10.28184589,12.19085523,0
22,10.40308065,11.87597761,0
21,17.22206261,18.82806624,0
67,15.63626797,15.74170978,0
67,12.46504623,17.40839808,0
443,10.47167131,11.93716194,0
20,14.61012207,11.01625583,0
23,16.22563856,16.32471422,0
23,13.54972416,17.48016175,0
80,13.78803462,11.23718609,0
22,15.08414664,13.81357603,0
80,14.89043184,19.57497283,0
20,14.99893641,18.39493441,0
22,14.47325805,13.0567652,0
443,18.20302207,13.94616635,0
22,16.36595763,11.00728253,0
443,11.89405083,16.53331513,0
443,16.41831666,19.05925163,0
443,17.06334486,13.86864697,0
22,13.30293467,19.04949762,0
67,14.98355696,17.35802436,0
80,14.76550078,17.53606216,0
20,13.69145193,11.62910883,0
23,12.92048315,19.9293424,0
67,11.05432256,11.44957116,0
22,19.74336035,14.15650266,0
20,19.38423333,16.23740309,0
53,12.88199929,16.68621035,0
53,12.15036931,11.8355869,0
443,16.089482,14.02453815,0
67,17.09921834,15.84490808,0
21,14.37429342,17.19103182,0
68,15.41243762,14.55113392,0
80,16.54514146,16.06899047,0
68,10.29144743,15.66087534,0
21,19.79076964,14.25037453,0
67,14.09467754,18.048384,0
80,11.7105766,12.94206349,0
20,18.85754714,15.19446845,0
443,13.10933645,18.00271593,0
80,14.76597246,17.39041385,0
443,15.47789366,17.95019363,0
68,14.60724211,14.73102972,0
53,14.50677402,13.56484848,0
53,17.00756971,17.2726314,0
21,19.7483258,12.01407765,0
53,12.34570304,12.74543956,0
21,18.90387918,18.82307053,0
80,15.4878046,16.74548046,0
53,12.53482073,14.6559182,0
68,18.98443446,19.2518455,0
80,16.77079703,11.30949703,0
21,14.94151911,18.3049397,0
443,19.69550346,10.69194846,0
22,10.07550877,18.99751638,0
80,14.52826798,14.47167353,0
68,10.37713053,18.54763933,0
21,15.70911077,13.91517382,0
53,10.31233812,16.46592262,0
21,17.48077934,18.99672572,0
53,12.91345749,18.08067172,0
80,10.70316459,18.93039658,0
53,11.36222829,12.92202921,0
80,17.16528166,18.74302005,0
20,16.22147496,12.47595114,0
443,12.4588315,17.46548374,0
53,17.38610626,11.64543242,0
23,13.64330132,12.82510709,0
23,15.17056995,15.87956772,0
68,14.21614016,14.51768752,0
53,14.97606431,19.39028452,0
23,14.20188283,10.26247446,0
53,18.1189394,12.72165358,0
22,17.60524351,11.50022816,0
80,12.25281228,14.73629763,0
53,13.68872846,16.37085514,0
68,17.80081657,17.89535346,0
67,13.20343828,14.74641946,0
22,11.56312002,10.73730965,0
23,12.17280578,10.10481968,0
53,15.67019835,11.52296251,0
67,19.56893636,14.23702905,0
21,10.22189358,13.0641866,0
68,12.80075329,19.96766254,0
22,17.35887762,15.64625857,0
67,11.95023696,11.05262643,0
68,17.41127228,18.02694514,0
67,12.94759111,19.73160597,0
53,10.03622828,11.71144195,0
53,18.53314791,14.86429117,0
80,11.76321184,19.28298537,0
443,14.17307642,12.93211574,0
22,17.63424774,13.20472394,0
80,15.23460094,18.23495967,0
23,16.99906247,14.12378034,0
80,18.10979233,11.57658966,0
68,11.6710573,13.27237038,0
443,13.37111461,18.65853796,0
22,17.45303168,16.75213861,0
22,17.77834233,19.85086757,0
53,15.60232208,16.20812024,0
68,18.95724878,18.6608705,0
68,18.57849385,19.33198,0
68,10.79161409,13.93908153,0
21,12.32260282,17.66647615,0
80,14.46533183,12.86056073,0
67,17.34244779,18.80947974,0
22,15.47630133,13.46964722,0
443,16.21350184,16.83232353,0
67,19.07298108,12.65068192,0
23,16.98379192,10.76536792,0
443,16.4468981,17.06872495,0
22,19.41786326,12.18788028,0
20,12.68994031,12.20407995,0
23,13.03133418,17.08451053,0
443,16.56924441,11.2817504,0
80,13.96781497,10.94367094,0
67,12.74326321,13.95202577,0
53,12.66901638,15.16046873,0
443,19.86543795,10.65713805,0
20,18.82674249,16.47502862,0
22,11.15672354,17.70079989,0
80,12.15932776,15.07527031,0
20,11.66132991,10.55996009,0
22,19.86749543,11.48943374,0
67,17.31648155,14.24655012,0
53,17.19167292,15.62064161,0
21,12.85840646,10.01402214,0
80,12.41111837,13.56955424,0
53,17.71224874,14.04105609,0
80,13.66194583,16.19802601,0
23,10.24331562,17.02647049,0
20,11.83942769,16.46642489,0
20,15.67863749,19.5565647,0
22,13.40361296,19.77731184,0
53,18.82272471,17.96729574,0
80,16.65300931,17.29950606,0
68,12.0985339,19.04083284,0
21,17.75421071,11.61584614,0
23,17.43976087,19.58419367,0
443,10.53477347,12.01879806,0
67,11.86381049,18.38879053,0
21,12.27417863,18.06351685,0
443,11.39630951,19.823327,0
23,11.25755866,17.88480111,1
20,16.2995368,17.35039355,0
22,10.58566799,13.9234674,0
443,15.83224334,11.40273516,0
23,19.3653064,10.7003479,0
20,11.9333899,16.28132299,0
80,13.21420036,15.80054854,0
68,16.59896453,14.75782025,0
21,10.17145211,11.75798501,0
21,18.15915887,17.10990769,0
20,14.31426824,16.72877807,0
80,13.31836214,12.89097689,0
80,12.24869634,14.62836421,0
53,10.92850965,10.03032652,0
21,18.12902036,14.4717218,0
80,19.43104348,16.07658609,0
443,17.16023151,11.15272127,0
67,14.66946668,11.24146844,0
21,17.48506186,12.31700269,0
21,17.39980306,14.79855897,0
53,19.69334585,11.53331177,0
80,17.16362769,16.20063758,0
21,14.20520109,12.28016344,0
20,11.57476293,13.76476335,0
20,17.74862772,10.83668689,0
23,16.52252749,18.73362809,0
443,11.63748308,12.2033992,0
21,16.30503887,19.7889726,0
53,19.40012374,19.3261042,0
67,12.94819272,12.95595536,0
23,11.87917934,11.16376459,0
443,15.90972445,16.43107658,0
20,18.11189955,13.55555634,0
21,15.83757885,13.63265417,0
67,19.73710723,14.42725389,0
67,13.41866549,13.86598447,0
21,14.79169848,13.81738347,0
68,13.54835854,14.79915454,0
443,12.22189648,10.53327073,0
20,14.98215966,17.85373076,0
80,16.64223447,15.3079799,0
67,11.29188782,16.01346986,0
68,19.22548422,14.14345222,0
443,18.79289752,12.17787058,0
23,17.69808212,18.64903585,0
22,12.21694044,10.28196681,0
21,19.75507383,15.13771859,0
22,12.40160347,15.67260575,0
80,12.32584876,16.26757834,0
20,15.37320139,11.24731218,0
443,11.673046,13.81956066,0
80,18.00600126,17.94103751,0
22,10.49383447,13.75360457,0
22,13.86430427,12.99869086,0
23,15.48458251,19.85728705,0
23,13.82817271,17.08329659,0
443,11.74368754,11.33166723,0
23,11.89439326,17.81571703,0
23,13.26576833,10.53804632,0
67,12.21746756,10.53730798,0
20,14.24703698,12.7258326,0
53,11.98572564,12.25641636,0
53,13.42911783,19.47675064,0
53,18.24459614,19.10941548,0
80,15.10881481,13.21564038,0
21,17.11854159,14.5742305,0
80,18.19972245,16.66591316,0
23,19.68743071,15.8842834,0
21,14.50598094,11.19489349,0
443,12.78240933,15.17596431,0
443,12.64320352,13.04660467,0
68,17.89092073,11.60394016,0
80,12.07491927,17.2401627,0
443,14.72866685,11.01921718,0
68,16.51293651,14.28706277,0
68,13.11131839,15.01052201,0
443,18.17360209,12.78260248,0
23,15.69421029,16.06242361,0
23,19.56267237,13.21790297,0
68,17.66440198,17.07785134,0
443,18.01781328,19.70594694,0
68,18.7377357,13.84528797,0
67,16.58558797,16.68267794,0
21,12.27675671,10.27741567,0
22,15.71850474,13.96269723,0
53,19.27301536,13.00776219,0
53,10.28182979,14.37793692,0
23,14.13980549,10.25400522,0
80,13.46664653,11.63070567,0
20,17.38202148,13.86712338,0
23,16.58101416,15.48702929,0
443,10.17335162,19.63153066,0
21,18.60696449,10.63160302,0
67,14.30156665,17.52479597,0
23,11.67308928,15.75226722,0
21,14.30843355,13.62592651,0
443,15.76161171,10.41479142,0
22,16.6964512,16.74722,0
22,11.5190514,13.82050645,0
443,13.18360484,17.4557197,0
80,18.39258013,13.1795631,0
53,19.04027309,16.87694516,0
68,14.72505948,12.45428375,0
443,19.67430207,18.25994356,0
68,15.16865208,11.87821587,0
443,10.28561931,17.10640162,0
21,14.40558477,10.21771269,0
22,19.28828793,15.99225951,0
23,14.54269571,14.66080839,0
22,13.54444407,10.77307998,0
21,14.21153144,17.71153041,0
22,19.05376861,17.70471545,0
53,18.66264241,12.95478989,0
68,13.65758238,10.11125043,0
53,11.60814936,19.84549546,0
80,11.51324617,18.64041674,0
80,11.35893361,10.36473973,0
67,13.43236164,13.661408,0
443,17.08260281,17.85499823,0
22,10.05854803,10.54754252,0
22,13.79341004,18.06421056,0
80,19.87962397,19.41612663,0
80,17.93350887,16.34919634,0
22,11.60450269,10.1180616,0
23,15.7173817,13.42151553,0
443,17.98817307,10.00927739,0
443,16.27710673,18.5679889,0
443,16.72147034,17.92303211,0
23,12.49597866,10.5152693,0
23,18.6335017,19.72675596,0
443,10.85388653,16.99030324,0
80,19.4351682,12.4649951,0
67,11.50506394,10.46862125,0
23,13.95040005,19.71611023,0
443,16.40668844,18.84530305,0
80,13.74178298,14.77082756,0
68,13.27970812,14.57731759,0
443,11.68867725,16.70168018,0
67,17.71621585,17.34178573,0
22,18.28711355,11.5414348,0
80,13.78686897,13.06943759,0
23,16.28320392,17.27196031,0
67,17.95619232,17.22083781,0
80,11.06888974,15.59114732,0
20,10.02336555,17.67013055,0
67,11.39615118,14.25663575,0
53,14.5896476,18.36367423,0
68,14.48492223,16.4973247,0
68,16.31729273,17.76254877,0
80,18.43754569,19.22130637,0
53,14.26687204,10.36242423,0
53,10.30893283,18.04199447,0
22,19.72309042,10.40532055,0
68,10.13104949,16.21856059,0
23,17.57327121,15.56417908,0
20,18.9475041,17.94828328,0
22,18.21900497,19.83108473,0
23,14.83924447,15.51136237,0
443,13.83717028,18.50275851,0
67,12.42241012,18.90372729,0
443,15.68042338,13.37881812,0
21,14.71632931,10.84308042,0
21,15.78163394,18.83281189,0
20,10.6552905,17.23030801,0
23,10.49311636,16.60895055,0
80,11.09561266,18.89992822,0
80,10.78315474,12.30584031,0
68,17.25978335,13.34897404,0
53,14.44229136,13.80691535,0
68,17.56751671,15.03215155,0
80,16.78326505,19.60299119,0
21,12.39259551,10.92628422,0
22,17.01493919,16.52304007,0
80,10.92345632,13.18807841,0
67,15.8184963,17.01284468,0
23,14.64188506,15.12329908,0
22,15.19509189,19.06535005,0
67,18.64923018,18.97287085,0
21,10.18933812,15.88692921,0
67,10.54240017,11.11867785,0
23,12.34877498,12.38389489,0
80,18.11614624,13.97205361,0
21,15.42939685,18.65953046,0
53,19.72122866,10.35646731,1
68,10.04233589,15.07914921,0
21,19.49182221,18.49580169,0
23,13.53086532,10.0621861,0
443,19.47021349,13.23005045,0
443,15.27436196,15.21391157,0
20,19.6078018,17.63472741,0
20,19.15092469,14.14774726,0
80,12.67676755,17.27584175,0
443,15.04075776,12.51136306,0
22,11.23640466,10.79283434,1
443,15.99959562,19.76871603,0
53,12.83703527,12.39026054,0
67,12.4635274,11.80712534,0
80,12.02292892,17.99113996,0
68,15.39933723,18.38452929,0
67,17.74645982,18.64516365,0
80,18.8811635,11.74712176,0
443,15.15959026,15.68916716,0
443,13.6618018,15.58891153,0
443,10.87882612,16.73419988,0
67,18.75585881,19.6417225,0
23,13.62435201,17.15983193,0
23,11.96877602,15.07857832,0
80,17.31364207,15.76301775,0
22,19.27493311,15.16190653,0
53,13.79839899,13.53188049,0
80,15.0218641,10.45241389,0
23,19.09091079,19.37841981,0
443,15.36415954,12.63129732,0
53,17.5650052,14.19462012,0
21,12.40968208,16.99669084,0
443,13.63895286,15.58477216,0
22,14.03301837,10.90299434,0
23,17.17837381,12.04865761,0
67,13.30645126,10.85866817,0
20,18.04505211,18.31126725,0
443,11.23941491,19.65549077,0
67,15.0711764,17.73137058,0
68,16.64638929,16.18550787,0
21,16.99690598,17.84276327,0
68,12.73985381,15.27415504,0
22,15.84373489,16.31533354,0
80,11.33265197,12.6009395,0
67,10.94612212,15.96242871,0
22,15.38957184,12.19702467,0
21,15.72640705,17.77889039,0
23,13.54330102,10.57754089,0
68,18.92581076,14.45379488,0
22,14.44380049,15.1598185,0
67,19.74270756,12.22954339,0
443,17.36220649,11.81429421,0
20,17.83915999,15.96605271,0
23,19.40262641,15.66592308,0
80,16.36995629,10.32238002,0
23,10.38525429,16.95407605,0
68,18.92016362,19.47328066,0
443,16.51742691,14.35419058,0
22,11.57338732,15.60384146,0
80,12.41422058,18.74911616,0
443,14.05251071,18.48558287,0
68,18.51494763,14.09913352,0
20,11.84595597,19.348572,0
21,13.30216152,17.39647691,0
21,10.29498797,13.9259652,0
20,10.14556198,19.71987302,0
23,11.81617077,14.09200604,0
443,14.09857599,17.84278698,0
22,17.36694558,17.39045627,0
53,15.92466463,13.60066325,0
21,12.73625309,15.39339832,0
23,16.12623029,10.41522214,0
22,12.77510936,10.94837914,0
20,10.8045528,16.50918975,0
80,17.55670827,15.88116982,0
23,11.46326907,12.77064628,0
68,17.70083139,16.57077258,0
22,11.89647993,18.5065297,0
53,12.89794702,14.52033043,0
53,11.94587516,16.55136328,0
80,18.38650799,19.6628809,0
23,10.37179949,18.61718214,0
80,15.87793767,10.74394574,0
22,11.45842314,13.69911976,0
20,12.43035947,18.15499236,0
67,11.23802081,13.53344324,0
21,15.74398878,18.26952089,0
68,17.14133612,19.42305004,0
67,12.89962643,13.61506444,0
21,10.58393023,13.21545863,0
67,11.35938736,18.55247268,0
80,17.2478109,19.98474036,0
53,18.90764064,13.56029768,0
80,17.97144398,19.60228586,0
53,12.52837546,15.33525016,0
20,12.69929559,19.240903,0
23,12.93889426,11.49963382,0
20,16.04123942,18.66989067,0
80,18.98397525,10.91807459,0
80,11.74204683,19.14361219,0
23,17.82507978,18.22409481,0
22,11.853779,17.45287724,0
21,13.96976742,17.91111303,0
53,14.12735374,14.27929106,0
20,14.3830808,12.55934721,0
21,10.74575675,12.30274878,0
21,12.97044166,12.73959162,0
443,12.41366242,18.37143921,0
21,16.32573537,16.29640225,0
80,11.04779993,13.49153811,0
67,11.05929314,19.89402769,0
443,12.01555737,13.05537948,0
68,16.5275956,14.73655479,0
443,14.83467563,12.86485538,0
21,10.33138427,11.02131813,0
443,14.42919404,19.51034449,0
23,14.06551931,15.94687665,0
443,12.85130096,11.10045746,0
68,14.04946916,15.89774068,0
443,18.77726808,15.27113912,0
80,17.05044578,17.89263225,0
68,14.70361878,16.50907098,0
21,17.51071824,12.2145993,0
20,13.63273499,13.87494375,0
22,12.57251089,13.64471116,0
22,19.10701575,11.53190874,0
23,15.93866347,14.6944227,0
80,15.61207494,17.06095762,0
68,10.21444903,17.3758756,0
80,12.0735959,15.87052773,0
443,11.55780136,15.74115334,0
53,17.69232667,15.03553259,0
53,13.90523005,14.28103963,0
22,14.62402866,18.11799199,0
22,13.92085348,17.39494071,0
443,15.6505848,17.19578064,0
68,15.25083299,16.49093384,0
22,13.05454128,15.61323575,0
20,19.1366379,19.7999918,0
23,11.35339236,12.64840319,0
67,19.64719911,19.21043582,0
22,10.30306746,18.45545034,0
23,16.2380213,11.39058871,0
21,19.33435784,15.8447267,0
23,13.68032986,19.58056786,0
20,18.21638621,16.22939106,0
67,16.25503889,12.21525308,0
68,17.6230816,13.81163152,0
68,18.39151907,13.29074435,0
80,11.78901535,18.61152786,0
21,19.46233024,16.92491102,0
53,10.29153048,10.84759199,0
67,10.99916326,10.9599281,0
68,10.59731233,10.42376086,0
21,11.66554475,10.61024352,0
67,13.8264659,16.72826822,0
68,17.9515067,11.3162686,0
68,16.21728787,13.73752914,0
23,19.39629823,13.60402648,0
22,15.40358293,15.67334898,0
22,19.69755658,17.54378954,0
67,16.73608844,10.39274768,0
20,15.36170503,10.88511673,0
22,12.31515888,19.51040182,0
80,15.31455293,16.172096,0
53,16.32473918,15.27774192,0
443,12.16385293,14.0796109,0
21,19.08256048,13.09693988,0
22,15.28615232,12.681333,0
21,14.35375995,19.55424828,0
22,14.31544028,12.48774385,0
